,product_code,warehouse,year,month,week,date,order_demand
3846,0038,Whse_C,2014,9,36,2014-09-04,2000.0
3847,0038,Whse_C,2014,9,37,2014-09-12,1500.0
3848,0038,Whse_C,2014,9,38,2014-09-17,15000.0
3849,0038,Whse_C,2014,11,47,2014-11-20,1500.0
3850,0038,Whse_C,2014,11,48,2014-11-25,2000.0
3852,0038,Whse_C,2014,12,49,2014-12-03,500.0
3853,0038,Whse_C,2014,12,52,2014-12-25,4000.0
3851,0038,Whse_C,2014,12,1,2014-12-30,500.0
3854,0038,Whse_C,2015,1,3,2015-01-13,15000.0
3855,0038,Whse_C,2015,1,3,2015-01-14,2000.0
3856,0038,Whse_C,2015,1,5,2015-01-29,10500.0
3857,0038,Whse_C,2015,2,7,2015-02-11,2000.0
3858,0038,Whse_C,2015,2,7,2015-02-12,500.0
3859,0038,Whse_C,2015,3,12,2015-03-17,2000.0
3860,0038,Whse_C,2015,4,15,2015-04-09,2000.0
3861,0038,Whse_C,2015,4,16,2015-04-14,1000.0
3862,0038,Whse_C,2015,4,17,2015-04-23,1000.0
3863,0038,Whse_C,2015,5,19,2015-05-08,1500.0
3864,0038,Whse_C,2015,5,20,2015-05-15,5000.0
3865,0038,Whse_C,2015,6,24,2015-06-09,3000.0
3866,0038,Whse_C,2015,6,25,2015-06-17,3000.0
3867,0038,Whse_C,2015,6,27,2015-06-29,500.0
3868,0038,Whse_C,2015,7,28,2015-07-10,6500.0
3869,0038,Whse_C,2015,7,30,2015-07-20,1500.0
3870,0038,Whse_C,2015,7,31,2015-07-28,8000.0
3871,0038,Whse_C,2015,8,32,2015-08-05,2000.0
3872,0038,Whse_C,2015,8,32,2015-08-06,1500.0
3873,0038,Whse_C,2015,8,36,2015-08-31,2000.0
3874,0038,Whse_C,2015,9,37,2015-09-08,2000.0
3875,0038,Whse_C,2015,9,38,2015-09-14,50000.0
3876,0038,Whse_C,2015,9,39,2015-09-24,12000.0
3877,0038,Whse_C,2015,10,44,2015-10-27,2000.0
3878,0038,Whse_C,2015,10,44,2015-10-29,1000.0
3879,0038,Whse_C,2015,10,44,2015-10-30,5000.0
3880,0038,Whse_C,2015,11,45,2015-11-02,2000.0
3881,0038,Whse_C,2015,11,45,2015-11-04,5000.0
3882,0038,Whse_C,2015,11,46,2015-11-12,500.0
3883,0038,Whse_C,2015,11,47,2015-11-19,2500.0
3884,0038,Whse_C,2015,11,47,2015-11-20,1000.0
3885,0038,Whse_C,2015,11,49,2015-11-30,1000.0
3886,0038,Whse_C,2015,12,49,2015-12-03,500.0
3887,0038,Whse_C,2015,12,50,2015-12-10,4500.0
3888,0038,Whse_C,2015,12,51,2015-12-16,10000.0
3889,0038,Whse_C,2015,12,52,2015-12-24,2000.0
3890,0038,Whse_C,2015,12,53,2015-12-29,500.0
3891,0038,Whse_C,2015,12,53,2015-12-31,3000.0
3892,0038,Whse_C,2016,1,2,2016-01-15,3000.0
3893,0038,Whse_C,2016,1,3,2016-01-18,1000.0
3894,0038,Whse_C,2016,1,3,2016-01-19,5000.0
3895,0038,Whse_C,2016,1,3,2016-01-20,3000.0
3896,0038,Whse_C,2016,2,5,2016-02-03,15000.0
3897,0038,Whse_C,2016,2,7,2016-02-18,2000.0
3898,0038,Whse_C,2016,2,7,2016-02-19,2000.0
3899,0038,Whse_C,2016,3,9,2016-03-03,1000.0
3900,0038,Whse_C,2016,3,10,2016-03-09,3000.0
3901,0038,Whse_C,2016,3,11,2016-03-18,3000.0
3902,0038,Whse_C,2016,3,12,2016-03-22,2000.0
3903,0038,Whse_C,2016,3,12,2016-03-25,500.0
3904,0038,Whse_C,2016,4,14,2016-04-07,5000.0
3905,0038,Whse_C,2016,4,15,2016-04-11,1000.0
3906,0038,Whse_C,2016,4,15,2016-04-13,2000.0
3907,0038,Whse_C,2016,4,15,2016-04-15,1000.0
3908,0038,Whse_C,2016,4,16,2016-04-22,3000.0
3909,0038,Whse_C,2016,5,18,2016-05-06,1000.0
3910,0038,Whse_C,2016,5,20,2016-05-16,3000.0
3911,0038,Whse_C,2016,5,21,2016-05-27,3000.0
3912,0038,Whse_C,2016,6,22,2016-06-01,4000.0
3913,0038,Whse_C,2016,6,24,2016-06-17,3000.0
3914,0038,Whse_C,2016,6,26,2016-06-30,3000.0
3915,0038,Whse_C,2016,7,27,2016-07-04,7000.0
3916,0038,Whse_C,2016,7,29,2016-07-20,2000.0
3917,0038,Whse_C,2016,7,30,2016-07-26,2000.0
3918,0038,Whse_C,2016,8,32,2016-08-08,2000.0
3919,0038,Whse_C,2016,8,33,2016-08-19,5000.0
3920,0038,Whse_C,2016,8,34,2016-08-26,500.0
3921,0038,Whse_C,2016,9,35,2016-09-01,3500.0
3922,0038,Whse_C,2016,9,37,2016-09-14,3000.0
3923,0038,Whse_C,2016,10,40,2016-10-08,1000.0
3924,0038,Whse_C,2016,10,41,2016-10-10,3000.0
3925,0038,Whse_C,2016,10,41,2016-10-14,1000.0
3926,0038,Whse_C,2016,10,42,2016-10-18,2000.0
3927,0038,Whse_C,2016,10,42,2016-10-20,1000.0
3928,0038,Whse_C,2016,11,44,2016-11-02,1000.0
3929,0038,Whse_C,2016,11,46,2016-11-15,2000.0
3930,0038,Whse_C,2016,11,46,2016-11-16,500.0
3931,0038,Whse_C,2016,11,46,2016-11-17,1000.0
3932,0038,Whse_C,2016,11,47,2016-11-21,5000.0
3933,0038,Whse_C,2016,12,48,2016-12-01,2000.0
3934,0038,Whse_C,2016,12,49,2016-12-05,1000.0
3935,0038,Whse_C,2016,12,49,2016-12-09,4000.0
3936,0038,Whse_C,2016,12,50,2016-12-15,1500.0
3937,0071,Whse_C,2012,1,2,2012-01-09,109000.0
3938,0071,Whse_C,2012,2,5,2012-02-02,10000.0
3939,0071,Whse_C,2012,4,15,2012-04-09,1000.0
3940,0071,Whse_C,2012,4,16,2012-04-18,5000.0
3941,0071,Whse_C,2012,5,19,2012-05-11,20000.0
3942,0071,Whse_C,2012,5,21,2012-05-24,80000.0
3943,0071,Whse_C,2012,6,26,2012-06-26,90000.0
3944,0071,Whse_C,2012,7,27,2012-07-06,1000.0
3945,0071,Whse_C,2012,7,28,2012-07-09,1000.0
3946,0071,Whse_C,2012,8,34,2012-08-21,1000.0
3947,0071,Whse_C,2012,8,35,2012-08-30,49000.0
3948,0071,Whse_C,2012,10,43,2012-10-28,12000.0
3949,0071,Whse_C,2012,11,44,2012-11-04,30000.0
3950,0071,Whse_C,2012,11,45,2012-11-07,1000.0
3951,0071,Whse_C,2013,1,4,2013-01-21,20000.0
3952,0071,Whse_C,2013,1,4,2013-01-25,20000.0
3953,0071,Whse_C,2013,2,6,2013-02-04,20000.0
3954,0071,Whse_C,2013,3,13,2013-03-26,20000.0
3955,0071,Whse_C,2013,3,13,2013-03-28,4000.0
3956,0071,Whse_C,2013,4,15,2013-04-09,60000.0
3957,0071,Whse_C,2013,4,17,2013-04-22,23000.0
3958,0071,Whse_C,2013,5,19,2013-05-07,40000.0
3959,0071,Whse_C,2013,5,20,2013-05-15,30000.0
3960,0071,Whse_C,2013,6,23,2013-06-03,30000.0
3961,0071,Whse_C,2013,6,25,2013-06-17,15000.0
3962,0071,Whse_C,2013,8,33,2013-08-14,77000.0
3963,0071,Whse_C,2013,9,36,2013-09-03,29000.0
3964,0071,Whse_C,2013,9,36,2013-09-05,1000.0
3965,0071,Whse_C,2013,9,36,2013-09-06,20000.0
3966,0071,Whse_C,2013,9,38,2013-09-20,3000.0
3967,0071,Whse_C,2013,9,40,2013-09-30,42000.0
3968,0071,Whse_C,2013,10,42,2013-10-18,30000.0
3969,0071,Whse_C,2014,1,2,2014-01-07,80000.0
3970,0071,Whse_C,2014,1,4,2014-01-24,5000.0
3971,0071,Whse_C,2014,2,6,2014-02-07,6000.0
3972,0071,Whse_C,2014,4,16,2014-04-14,61000.0
3973,0071,Whse_C,2014,4,16,2014-04-16,20000.0
3974,0071,Whse_C,2014,4,18,2014-04-29,5000.0
3975,0071,Whse_C,2014,4,18,2014-04-30,6000.0
3976,0071,Whse_C,2014,5,19,2014-05-09,20000.0
3977,0071,Whse_C,2014,5,20,2014-05-12,20000.0
3978,0071,Whse_C,2014,5,20,2014-05-14,1000.0
3979,0071,Whse_C,2014,5,22,2014-05-29,40000.0
3980,0071,Whse_C,2014,6,25,2014-06-17,73000.0
3981,0071,Whse_C,2014,6,26,2014-06-26,10000.0
3982,0071,Whse_C,2014,7,29,2014-07-15,30000.0
3983,0071,Whse_C,2014,7,30,2014-07-22,30000.0
3984,0071,Whse_C,2014,8,32,2014-08-08,73000.0
3985,0071,Whse_C,2014,8,33,2014-08-13,1000.0
3986,0071,Whse_C,2014,8,35,2014-08-27,6000.0
3987,0071,Whse_C,2014,9,36,2014-09-05,10000.0
3988,0071,Whse_C,2014,9,37,2014-09-09,1000.0
3989,0071,Whse_C,2014,9,39,2014-09-22,20000.0
3990,0071,Whse_C,2014,9,40,2014-09-29,60000.0
3991,0071,Whse_C,2014,10,41,2014-10-10,73000.0
3992,0071,Whse_C,2014,11,46,2014-11-10,40000.0
3993,0071,Whse_C,2014,11,48,2014-11-24,9000.0
3994,0071,Whse_C,2014,11,48,2014-11-25,20000.0
3995,0071,Whse_C,2014,12,52,2014-12-24,29000.0
3996,0071,Whse_C,2015,1,2,2015-01-07,10000.0
3997,0071,Whse_C,2015,1,2,2015-01-09,1000.0
3998,0071,Whse_C,2015,1,3,2015-01-15,1000.0
3999,0071,Whse_C,2015,1,4,2015-01-22,100000.0
4000,0071,Whse_C,2015,2,6,2015-02-05,20000.0
4001,0071,Whse_C,2015,2,9,2015-02-25,5000.0
4002,0071,Whse_C,2015,3,10,2015-03-04,1000.0
4003,0071,Whse_C,2015,3,12,2015-03-19,3000.0
4004,0071,Whse_C,2015,4,16,2015-04-14,1000.0
4005,0071,Whse_C,2015,4,17,2015-04-21,2000.0
4006,0071,Whse_C,2015,4,17,2015-04-24,4000.0
4007,0071,Whse_C,2015,5,21,2015-05-20,3000.0
4008,0071,Whse_C,2015,6,23,2015-06-01,7000.0
4009,0071,Whse_C,2015,6,26,2015-06-26,10000.0
4010,0071,Whse_C,2015,7,28,2015-07-09,50000.0
4011,0071,Whse_C,2015,7,30,2015-07-22,3000.0
4012,0071,Whse_C,2015,7,31,2015-07-29,5000.0
4013,0071,Whse_C,2015,8,33,2015-08-11,5000.0
4014,0071,Whse_C,2015,9,36,2015-09-02,49000.0
4015,0071,Whse_C,2015,9,37,2015-09-10,8000.0
4016,0071,Whse_C,2015,9,38,2015-09-18,5000.0
4017,0071,Whse_C,2015,9,39,2015-09-24,3000.0
4018,0071,Whse_C,2015,9,40,2015-09-29,5000.0
4019,0071,Whse_C,2015,10,41,2015-10-08,5000.0
4020,0071,Whse_C,2015,10,42,2015-10-12,10000.0
4021,0071,Whse_C,2015,10,42,2015-10-15,20000.0
4022,0071,Whse_C,2015,10,43,2015-10-21,5000.0
4023,0071,Whse_C,2015,10,44,2015-10-30,27000.0
4024,0071,Whse_C,2015,11,47,2015-11-17,10000.0
4025,0071,Whse_C,2015,12,50,2015-12-08,5000.0
4026,0071,Whse_C,2015,12,51,2015-12-14,3000.0
4027,0071,Whse_C,2016,1,1,2016-01-06,59000.0
4028,0071,Whse_C,2016,1,2,2016-01-14,65000.0
4029,0071,Whse_C,2016,2,5,2016-02-03,20000.0
4030,0071,Whse_C,2016,3,9,2016-03-01,59000.0
4031,0071,Whse_C,2016,3,9,2016-03-03,40000.0
4032,0071,Whse_C,2016,3,10,2016-03-08,2000.0
4033,0071,Whse_C,2016,4,17,2016-04-28,59000.0
4034,0071,Whse_C,2016,7,27,2016-07-04,1000.0
4035,0071,Whse_C,2016,7,28,2016-07-11,158000.0
4036,0071,Whse_C,2016,7,28,2016-07-14,22000.0
4037,0071,Whse_C,2016,8,31,2016-08-03,9000.0
4038,0071,Whse_C,2016,8,34,2016-08-23,96000.0
4039,0071,Whse_C,2016,9,35,2016-09-01,1000.0
4040,0071,Whse_C,2016,9,36,2016-09-08,1000.0
4041,0071,Whse_C,2016,9,39,2016-09-30,8000.0
4042,0071,Whse_C,2016,10,41,2016-10-13,10000.0
4043,0071,Whse_C,2016,10,42,2016-10-17,14000.0
4044,0071,Whse_C,2016,10,42,2016-10-20,1000.0
4045,0071,Whse_C,2016,10,42,2016-10-21,1000.0
4046,0071,Whse_C,2016,10,43,2016-10-27,54000.0
4047,0071,Whse_C,2016,11,45,2016-11-08,2000.0
4048,0071,Whse_C,2016,11,47,2016-11-23,11000.0
4049,0071,Whse_C,2016,11,47,2016-11-24,1000.0
4050,0071,Whse_C,2016,12,49,2016-12-05,1000.0
4051,0071,Whse_C,2016,12,49,2016-12-09,5000.0
4052,0071,Whse_C,2016,12,50,2016-12-14,10000.0
4581,0083,Whse_C,2012,1,1,2012-01-04,15000.0
4582,0083,Whse_C,2012,1,1,2012-01-06,10000.0
4583,0083,Whse_C,2012,1,3,2012-01-18,40000.0
4584,0083,Whse_C,2012,1,5,2012-01-30,18000.0
4585,0083,Whse_C,2012,1,5,2012-01-31,91000.0
4586,0083,Whse_C,2012,2,5,2012-02-01,20000.0
4587,0083,Whse_C,2012,2,5,2012-02-03,1000.0
4588,0083,Whse_C,2012,2,6,2012-02-06,15000.0
4589,0083,Whse_C,2012,2,9,2012-02-27,3000.0
4590,0083,Whse_C,2012,3,10,2012-03-07,6000.0
4591,0083,Whse_C,2012,3,11,2012-03-13,55000.0
4592,0083,Whse_C,2012,3,12,2012-03-23,60000.0
4593,0083,Whse_C,2012,4,15,2012-04-09,1000.0
4594,0083,Whse_C,2012,4,17,2012-04-23,3000.0
4595,0083,Whse_C,2012,4,17,2012-04-24,60000.0
4596,0083,Whse_C,2012,4,17,2012-04-25,2000.0
4597,0083,Whse_C,2012,5,18,2012-05-04,2000.0
4598,0083,Whse_C,2012,5,19,2012-05-09,10000.0
4599,0083,Whse_C,2012,5,19,2012-05-11,20000.0
4600,0083,Whse_C,2012,5,20,2012-05-18,20000.0
4601,0083,Whse_C,2012,5,22,2012-05-28,20000.0
4602,0083,Whse_C,2012,5,22,2012-05-29,1000.0
4603,0083,Whse_C,2012,6,23,2012-06-06,30000.0
4604,0083,Whse_C,2012,6,23,2012-06-07,100000.0
4605,0083,Whse_C,2012,6,25,2012-06-18,1000.0
4606,0083,Whse_C,2012,6,26,2012-06-29,10000.0
4607,0083,Whse_C,2012,7,27,2012-07-05,90000.0
4608,0083,Whse_C,2012,7,29,2012-07-18,2000.0
4609,0083,Whse_C,2012,7,30,2012-07-25,10000.0
4610,0083,Whse_C,2012,7,30,2012-07-27,10000.0
4611,0083,Whse_C,2012,8,31,2012-08-02,10000.0
4612,0083,Whse_C,2012,8,32,2012-08-06,10000.0
4613,0083,Whse_C,2012,8,32,2012-08-08,20000.0
4614,0083,Whse_C,2012,9,37,2012-09-10,3000.0
4615,0083,Whse_C,2012,9,38,2012-09-17,1000.0
4616,0083,Whse_C,2012,10,42,2012-10-15,10000.0
4617,0083,Whse_C,2012,11,44,2012-11-01,60000.0
4618,0083,Whse_C,2012,11,47,2012-11-23,8000.0
4619,0083,Whse_C,2012,12,49,2012-12-06,60000.0
4620,0083,Whse_C,2012,12,51,2012-12-17,1000.0
4621,0083,Whse_C,2012,12,52,2012-12-24,12000.0
4622,0083,Whse_C,2012,12,52,2012-12-25,10000.0
4623,0083,Whse_C,2012,12,52,2012-12-28,72000.0
4624,0083,Whse_C,2013,1,2,2013-01-07,11000.0
4625,0083,Whse_C,2013,1,2,2013-01-10,50000.0
4626,0083,Whse_C,2013,1,2,2013-01-11,30000.0
4627,0083,Whse_C,2013,1,3,2013-01-14,15000.0
4628,0083,Whse_C,2013,1,3,2013-01-16,10000.0
4629,0083,Whse_C,2013,1,4,2013-01-23,1000.0
4630,0083,Whse_C,2013,1,4,2013-01-25,50000.0
4631,0083,Whse_C,2013,2,6,2013-02-05,9000.0
4632,0083,Whse_C,2013,2,8,2013-02-18,1000.0
4633,0083,Whse_C,2013,2,9,2013-02-25,10000.0
4634,0083,Whse_C,2013,2,9,2013-02-26,10000.0
4635,0083,Whse_C,2013,3,10,2013-03-05,50000.0
4636,0083,Whse_C,2013,3,10,2013-03-07,13000.0
4637,0083,Whse_C,2013,3,11,2013-03-11,10000.0
4638,0083,Whse_C,2013,3,11,2013-03-13,2000.0
4639,0083,Whse_C,2013,3,11,2013-03-14,50000.0
4640,0083,Whse_C,2013,3,12,2013-03-18,10000.0
4641,0083,Whse_C,2013,3,12,2013-03-20,1000.0
4642,0083,Whse_C,2013,3,12,2013-03-21,10000.0
4643,0083,Whse_C,2013,4,14,2013-04-02,1000.0
4644,0083,Whse_C,2013,4,14,2013-04-05,10000.0
4645,0083,Whse_C,2013,4,17,2013-04-25,2000.0
4646,0083,Whse_C,2013,4,17,2013-04-26,50000.0
4647,0083,Whse_C,2013,5,19,2013-05-06,16000.0
4648,0083,Whse_C,2013,5,21,2013-05-22,3000.0
4649,0083,Whse_C,2013,6,23,2013-06-03,10000.0
4650,0083,Whse_C,2013,6,23,2013-06-04,60000.0
4651,0083,Whse_C,2013,6,24,2013-06-10,20000.0
4652,0083,Whse_C,2013,6,25,2013-06-19,50000.0
4653,0083,Whse_C,2013,6,26,2013-06-25,30000.0
4654,0083,Whse_C,2013,7,28,2013-07-08,4000.0
4655,0083,Whse_C,2013,7,29,2013-07-15,30000.0
4656,0083,Whse_C,2013,7,29,2013-07-19,2000.0
4657,0083,Whse_C,2013,7,30,2013-07-25,40000.0
4658,0083,Whse_C,2013,8,31,2013-08-01,50000.0
4659,0083,Whse_C,2013,8,32,2013-08-09,30000.0
4660,0083,Whse_C,2013,8,35,2013-08-28,50000.0
4661,0083,Whse_C,2013,9,36,2013-09-04,23000.0
4662,0083,Whse_C,2013,9,36,2013-09-05,50000.0
4663,0083,Whse_C,2013,9,37,2013-09-11,40000.0
4664,0083,Whse_C,2013,9,38,2013-09-18,80000.0
4665,0083,Whse_C,2013,10,42,2013-10-18,50000.0
4666,0083,Whse_C,2013,10,43,2013-10-24,20000.0
4667,0083,Whse_C,2013,10,44,2013-10-31,23000.0
4668,0083,Whse_C,2013,11,45,2013-11-07,4000.0
4669,0083,Whse_C,2013,11,48,2013-11-26,2000.0
4670,0083,Whse_C,2013,11,48,2013-11-29,10000.0
4671,0083,Whse_C,2013,12,50,2013-12-09,2000.0
4672,0083,Whse_C,2013,12,51,2013-12-16,2000.0
4673,0083,Whse_C,2013,12,51,2013-12-18,5000.0
4674,0083,Whse_C,2014,1,2,2014-01-07,60000.0
4675,0083,Whse_C,2014,1,3,2014-01-13,1000.0
4676,0083,Whse_C,2014,1,3,2014-01-14,1000.0
4677,0083,Whse_C,2014,1,3,2014-01-15,20000.0
4678,0083,Whse_C,2014,1,4,2014-01-22,2000.0
4679,0083,Whse_C,2014,1,4,2014-01-24,10000.0
4680,0083,Whse_C,2014,2,6,2014-02-07,1000.0
4681,0083,Whse_C,2014,2,7,2014-02-10,11000.0
4682,0083,Whse_C,2014,2,7,2014-02-12,53000.0
4683,0083,Whse_C,2014,2,8,2014-02-17,2000.0
4684,0083,Whse_C,2014,2,8,2014-02-20,1000.0
4685,0083,Whse_C,2014,3,13,2014-03-24,50000.0
4686,0083,Whse_C,2014,3,13,2014-03-27,2000.0
4687,0083,Whse_C,2014,3,14,2014-03-31,52000.0
4688,0083,Whse_C,2014,4,14,2014-04-01,10000.0
4689,0083,Whse_C,2014,4,16,2014-04-14,60000.0
4690,0083,Whse_C,2014,4,16,2014-04-16,13000.0
4691,0083,Whse_C,2014,4,16,2014-04-18,60000.0
4692,0083,Whse_C,2014,4,17,2014-04-21,80000.0
4693,0083,Whse_C,2014,4,17,2014-04-23,60000.0
4694,0083,Whse_C,2014,4,18,2014-04-29,9000.0
4695,0083,Whse_C,2014,4,18,2014-04-30,10000.0
4696,0083,Whse_C,2014,5,19,2014-05-05,63000.0
4697,0083,Whse_C,2014,5,20,2014-05-12,20000.0
4698,0083,Whse_C,2014,5,21,2014-05-21,50000.0
4699,0083,Whse_C,2014,5,21,2014-05-23,20000.0
4700,0083,Whse_C,2014,5,22,2014-05-29,50000.0
4701,0083,Whse_C,2014,6,23,2014-06-03,30000.0
4702,0083,Whse_C,2014,6,24,2014-06-09,1000.0
4703,0083,Whse_C,2014,6,24,2014-06-10,80000.0
4704,0083,Whse_C,2014,6,25,2014-06-16,30000.0
4705,0083,Whse_C,2014,6,25,2014-06-17,1000.0
4706,0083,Whse_C,2014,6,26,2014-06-23,3000.0
4707,0083,Whse_C,2014,6,26,2014-06-26,10000.0
4708,0083,Whse_C,2014,7,27,2014-07-03,20000.0
4709,0083,Whse_C,2014,7,28,2014-07-07,50000.0
4710,0083,Whse_C,2014,7,28,2014-07-09,30000.0
4711,0083,Whse_C,2014,7,29,2014-07-15,50000.0
4712,0083,Whse_C,2014,7,30,2014-07-25,30000.0
4713,0083,Whse_C,2014,7,31,2014-07-30,60000.0
4714,0083,Whse_C,2014,8,33,2014-08-11,60000.0
4715,0083,Whse_C,2014,8,33,2014-08-14,4000.0
4716,0083,Whse_C,2014,8,33,2014-08-15,2000.0
4717,0083,Whse_C,2014,9,36,2014-09-05,23000.0
4718,0083,Whse_C,2014,9,38,2014-09-15,40000.0
4719,0083,Whse_C,2014,9,39,2014-09-22,20000.0
4720,0083,Whse_C,2014,9,40,2014-09-29,50000.0
4721,0083,Whse_C,2014,10,41,2014-10-09,50000.0
4722,0083,Whse_C,2014,10,41,2014-10-10,4000.0
4723,0083,Whse_C,2014,10,42,2014-10-15,70000.0
4724,0083,Whse_C,2014,10,42,2014-10-17,1000.0
4725,0083,Whse_C,2014,10,43,2014-10-24,254000.0
4726,0083,Whse_C,2014,10,44,2014-10-27,2000.0
4727,0083,Whse_C,2014,10,44,2014-10-30,10000.0
4728,0083,Whse_C,2014,11,46,2014-11-10,40000.0
4729,0083,Whse_C,2014,11,47,2014-11-17,10000.0
4730,0083,Whse_C,2014,11,47,2014-11-18,3000.0
4731,0083,Whse_C,2014,11,48,2014-11-24,9000.0
4734,0083,Whse_C,2014,12,49,2014-12-05,17000.0
4735,0083,Whse_C,2014,12,50,2014-12-09,50000.0
4736,0083,Whse_C,2014,12,50,2014-12-11,10000.0
4737,0083,Whse_C,2014,12,51,2014-12-15,50000.0
4738,0083,Whse_C,2014,12,51,2014-12-16,19000.0
4739,0083,Whse_C,2014,12,52,2014-12-22,50000.0
4740,0083,Whse_C,2014,12,52,2014-12-26,12000.0
4732,0083,Whse_C,2014,12,1,2014-12-29,50000.0
4733,0083,Whse_C,2014,12,1,2014-12-30,1000.0
4741,0083,Whse_C,2015,1,2,2015-01-07,1000.0
4742,0083,Whse_C,2015,1,2,2015-01-09,9000.0
4743,0083,Whse_C,2015,1,3,2015-01-15,10000.0
4744,0083,Whse_C,2015,1,3,2015-01-16,3000.0
4745,0083,Whse_C,2015,1,5,2015-01-27,4000.0
4746,0083,Whse_C,2015,1,5,2015-01-28,2000.0
4747,0083,Whse_C,2015,1,5,2015-01-29,10000.0
4748,0083,Whse_C,2015,2,6,2015-02-05,20000.0
4749,0083,Whse_C,2015,2,9,2015-02-27,20000.0
4750,0083,Whse_C,2015,3,10,2015-03-03,30000.0
4751,0083,Whse_C,2015,3,10,2015-03-04,10000.0
4752,0083,Whse_C,2015,3,13,2015-03-27,15000.0
4753,0083,Whse_C,2015,4,14,2015-04-01,1000.0
4754,0083,Whse_C,2015,4,16,2015-04-14,60000.0
4755,0083,Whse_C,2015,4,17,2015-04-20,80000.0
4756,0083,Whse_C,2015,4,18,2015-04-29,20000.0
4757,0083,Whse_C,2015,4,18,2015-04-30,18000.0
4758,0083,Whse_C,2015,5,19,2015-05-05,74000.0
4759,0083,Whse_C,2015,5,21,2015-05-19,50000.0
4760,0083,Whse_C,2015,5,21,2015-05-20,10000.0
4761,0083,Whse_C,2015,5,22,2015-05-25,40000.0
4762,0083,Whse_C,2015,5,22,2015-05-28,50000.0
4763,0083,Whse_C,2015,6,24,2015-06-10,40000.0
4764,0083,Whse_C,2015,6,24,2015-06-11,50000.0
4765,0083,Whse_C,2015,6,25,2015-06-19,70000.0
4766,0083,Whse_C,2015,6,27,2015-06-30,50000.0
4767,0083,Whse_C,2015,7,28,2015-07-06,4000.0
4768,0083,Whse_C,2015,7,28,2015-07-08,19000.0
4769,0083,Whse_C,2015,7,28,2015-07-10,50000.0
4770,0083,Whse_C,2015,7,29,2015-07-13,20000.0
4771,0083,Whse_C,2015,7,30,2015-07-24,50000.0
4772,0083,Whse_C,2015,7,31,2015-07-27,6000.0
4773,0083,Whse_C,2015,7,31,2015-07-29,9000.0
4774,0083,Whse_C,2015,7,31,2015-07-30,20000.0
4775,0083,Whse_C,2015,8,32,2015-08-07,5000.0
4776,0083,Whse_C,2015,8,33,2015-08-11,52000.0
4777,0083,Whse_C,2015,8,33,2015-08-14,10000.0
4778,0083,Whse_C,2015,8,36,2015-08-31,10000.0
4779,0083,Whse_C,2015,9,37,2015-09-07,3000.0
4780,0083,Whse_C,2015,9,37,2015-09-10,50000.0
4781,0083,Whse_C,2015,9,39,2015-09-24,50000.0
4782,0083,Whse_C,2015,9,40,2015-09-30,2000.0
4783,0083,Whse_C,2015,10,41,2015-10-09,50000.0
4784,0083,Whse_C,2015,10,42,2015-10-12,30000.0
4785,0083,Whse_C,2015,10,42,2015-10-14,10000.0
4786,0083,Whse_C,2015,10,42,2015-10-15,50000.0
4787,0083,Whse_C,2015,10,44,2015-10-28,52000.0
4788,0083,Whse_C,2015,11,45,2015-11-04,50000.0
4789,0083,Whse_C,2015,11,46,2015-11-12,15000.0
4790,0083,Whse_C,2015,12,50,2015-12-08,3000.0
4791,0083,Whse_C,2015,12,50,2015-12-11,1000.0
4792,0083,Whse_C,2015,12,51,2015-12-15,50000.0
4793,0083,Whse_C,2015,12,52,2015-12-21,50000.0
4794,0083,Whse_C,2015,12,53,2015-12-30,2000.0
4795,0083,Whse_C,2016,1,3,2016-01-18,110000.0
4796,0083,Whse_C,2016,1,3,2016-01-19,11000.0
4797,0083,Whse_C,2016,1,3,2016-01-20,5000.0
4798,0083,Whse_C,2016,2,5,2016-02-01,10000.0
4799,0083,Whse_C,2016,2,5,2016-02-03,60000.0
4800,0083,Whse_C,2016,2,8,2016-02-26,10000.0
4801,0083,Whse_C,2016,3,9,2016-03-02,10000.0
4802,0083,Whse_C,2016,3,9,2016-03-03,50000.0
4803,0083,Whse_C,2016,3,10,2016-03-08,1000.0
4804,0083,Whse_C,2016,3,11,2016-03-15,50000.0
4805,0083,Whse_C,2016,3,12,2016-03-23,35000.0
4806,0083,Whse_C,2016,3,12,2016-03-24,50000.0
4807,0083,Whse_C,2016,3,12,2016-03-25,50000.0
4808,0083,Whse_C,2016,3,13,2016-03-29,30000.0
4809,0083,Whse_C,2016,3,13,2016-03-30,70000.0
4810,0083,Whse_C,2016,4,14,2016-04-05,100000.0
4811,0083,Whse_C,2016,4,14,2016-04-10,50000.0
4812,0083,Whse_C,2016,4,16,2016-04-22,50000.0
4813,0083,Whse_C,2016,4,17,2016-04-25,20000.0
4814,0083,Whse_C,2016,5,18,2016-05-05,80000.0
4815,0083,Whse_C,2016,5,20,2016-05-16,50000.0
4816,0083,Whse_C,2016,5,22,2016-05-30,30000.0
4817,0083,Whse_C,2016,6,22,2016-06-03,2000.0
4818,0083,Whse_C,2016,6,24,2016-06-13,2000.0
4819,0083,Whse_C,2016,6,25,2016-06-22,50000.0
4820,0083,Whse_C,2016,6,26,2016-06-27,4000.0
4821,0083,Whse_C,2016,7,28,2016-07-13,50000.0
4822,0083,Whse_C,2016,7,28,2016-07-15,1000.0
4823,0083,Whse_C,2016,8,31,2016-08-03,100000.0
4824,0083,Whse_C,2016,8,32,2016-08-12,100000.0
