warehouse,product_code,year,month,week,date,order_demand
Whse_C,Product_1404,2012,8,35,2012-08-27,3000.0
Whse_C,Product_1480,2012,8,35,2012-08-27,1000.0
Whse_C,Product_1502,2012,8,35,2012-08-27,2000.0
Whse_C,Product_1967,2012,8,35,2012-08-27,6000.0
Whse_C,Product_2001,2012,8,35,2012-08-27,100.0
Whse_C,Product_2138,2012,8,35,2012-08-27,600.0
Whse_C,Product_2166,2012,8,35,2012-08-27,12.0
Whse_C,Product_2170,2012,8,35,2012-08-27,4.0
Whse_C,Product_0012,2012,8,35,2012-08-28,1000.0
Whse_C,Product_0033,2012,8,35,2012-08-28,3000.0
Whse_C,Product_0144,2012,8,35,2012-08-28,100.0
Whse_C,Product_0202,2012,8,35,2012-08-28,4000.0
Whse_C,Product_0209,2012,8,35,2012-08-28,1500.0
Whse_C,Product_0288,2012,8,35,2012-08-28,500.0
Whse_C,Product_0614,2012,8,35,2012-08-28,30.0
Whse_C,Product_1247,2012,8,35,2012-08-28,9000.0
Whse_C,Product_1270,2012,8,35,2012-08-28,8000.0
Whse_C,Product_1279,2012,8,35,2012-08-28,50000.0
Whse_C,Product_1342,2012,8,35,2012-08-28,2000.0
Whse_C,Product_1403,2012,8,35,2012-08-28,30000.0
Whse_C,Product_1431,2012,8,35,2012-08-28,20000.0
Whse_C,Product_1439,2012,8,35,2012-08-28,4000.0
Whse_C,Product_1470,2012,8,35,2012-08-28,30000.0
Whse_C,Product_1733,2012,8,35,2012-08-28,2000.0
Whse_C,Product_2138,2012,8,35,2012-08-28,400.0
Whse_C,Product_0038,2012,8,35,2012-08-29,500.0
Whse_C,Product_0209,2012,8,35,2012-08-29,1000.0
Whse_C,Product_0215,2012,8,35,2012-08-29,415.0
Whse_C,Product_0349,2012,8,35,2012-08-29,58.0
Whse_C,Product_0495,2012,8,35,2012-08-29,6.0
Whse_C,Product_0614,2012,8,35,2012-08-29,2.0
Whse_C,Product_0620,2012,8,35,2012-08-29,1.0
Whse_C,Product_0622,2012,8,35,2012-08-29,43.0
Whse_C,Product_0642,2012,8,35,2012-08-29,3.0
Whse_C,Product_1241,2012,8,35,2012-08-29,26000.0
Whse_C,Product_1247,2012,8,35,2012-08-29,60000.0
Whse_C,Product_1278,2012,8,35,2012-08-29,2000.0
Whse_C,Product_1341,2012,8,35,2012-08-29,70000.0
Whse_C,Product_1356,2012,8,35,2012-08-29,3000.0
Whse_C,Product_1450,2012,8,35,2012-08-29,2000.0
Whse_C,Product_1507,2012,8,35,2012-08-29,500.0
Whse_C,Product_1643,2012,8,35,2012-08-29,1000.0
Whse_C,Product_1970,2012,8,35,2012-08-29,1000.0
Whse_C,Product_0063,2012,8,35,2012-08-30,30000.0
Whse_C,Product_0071,2012,8,35,2012-08-30,49000.0
Whse_C,Product_0191,2012,8,35,2012-08-30,760.0
Whse_C,Product_0194,2012,8,35,2012-08-30,793.0
Whse_C,Product_0200,2012,8,35,2012-08-30,590.0
Whse_C,Product_0206,2012,8,35,2012-08-30,22.0
Whse_C,Product_0213,2012,8,35,2012-08-30,100.0
Whse_C,Product_0349,2012,8,35,2012-08-30,10.0
Whse_C,Product_0387,2012,8,35,2012-08-30,11000.0
Whse_C,Product_0463,2012,8,35,2012-08-30,100.0
Whse_C,Product_0552,2012,8,35,2012-08-30,2500.0
Whse_C,Product_0620,2012,8,35,2012-08-30,2.0
Whse_C,Product_0872,2012,8,35,2012-08-30,140.0
Whse_C,Product_0885,2012,8,35,2012-08-30,50.0
Whse_C,Product_1342,2012,8,35,2012-08-30,40000.0
Whse_C,Product_1344,2012,8,35,2012-08-30,5000.0
Whse_C,Product_1394,2012,8,35,2012-08-30,30000.0
Whse_C,Product_1431,2012,8,35,2012-08-30,10000.0
Whse_C,Product_1432,2012,8,35,2012-08-30,22000.0
Whse_C,Product_1794,2012,8,35,2012-08-30,2.0
Whse_C,Product_1904,2012,8,35,2012-08-30,50000.0
Whse_C,Product_2138,2012,8,35,2012-08-30,175.0
Whse_C,Product_2170,2012,8,35,2012-08-30,32.0
Whse_C,Product_0021,2012,8,35,2012-08-31,5000.0
Whse_C,Product_0613,2012,8,35,2012-08-31,66.0
Whse_C,Product_0642,2012,8,35,2012-08-31,3.0
Whse_C,Product_0889,2012,8,35,2012-08-31,360.0
Whse_C,Product_1281,2012,8,35,2012-08-31,30000.0
Whse_C,Product_1342,2012,8,35,2012-08-31,10000.0
Whse_C,Product_1468,2012,8,35,2012-08-31,2000.0
Whse_C,Product_1485,2012,8,35,2012-08-31,24000.0
Whse_C,Product_1502,2012,8,35,2012-08-31,75000.0
Whse_C,Product_0193,2012,9,36,2012-09-03,387.0
Whse_C,Product_0195,2012,9,36,2012-09-03,100.0
Whse_C,Product_0202,2012,9,36,2012-09-03,1500.0
Whse_C,Product_0249,2012,9,36,2012-09-03,308.0
Whse_C,Product_0312,2012,9,36,2012-09-03,15.0
Whse_C,Product_0349,2012,9,36,2012-09-03,360.0
Whse_C,Product_0453,2012,9,36,2012-09-03,110.0
Whse_C,Product_0463,2012,9,36,2012-09-03,70.0
Whse_C,Product_0495,2012,9,36,2012-09-03,45.0
Whse_C,Product_0615,2012,9,36,2012-09-03,10.0
Whse_C,Product_0642,2012,9,36,2012-09-03,3.0
Whse_C,Product_0889,2012,9,36,2012-09-03,150.0
Whse_C,Product_0890,2012,9,36,2012-09-03,10.0
Whse_C,Product_0894,2012,9,36,2012-09-03,300.0
Whse_C,Product_1241,2012,9,36,2012-09-03,1000.0
Whse_C,Product_1247,2012,9,36,2012-09-03,22000.0
Whse_C,Product_1263,2012,9,36,2012-09-03,5000.0
Whse_C,Product_1270,2012,9,36,2012-09-03,3000.0
Whse_C,Product_1281,2012,9,36,2012-09-03,1000.0
Whse_C,Product_1341,2012,9,36,2012-09-03,41000.0
Whse_C,Product_1403,2012,9,36,2012-09-03,58000.0
Whse_C,Product_1407,2012,9,36,2012-09-03,24000.0
Whse_C,Product_1431,2012,9,36,2012-09-03,2000.0
Whse_C,Product_1439,2012,9,36,2012-09-03,7000.0
Whse_C,Product_1468,2012,9,36,2012-09-03,4000.0
Whse_C,Product_1520,2012,9,36,2012-09-03,3000.0
Whse_C,Product_1823,2012,9,36,2012-09-03,20000.0
Whse_C,Product_1847,2012,9,36,2012-09-03,500.0
Whse_C,Product_1942,2012,9,36,2012-09-03,21.0
Whse_C,Product_0202,2012,9,36,2012-09-04,3500.0
Whse_C,Product_1135,2012,9,36,2012-09-04,7000.0
Whse_C,Product_1270,2012,9,36,2012-09-04,5000.0
Whse_C,Product_1341,2012,9,36,2012-09-04,1000.0
Whse_C,Product_1450,2012,9,36,2012-09-04,6000.0
Whse_C,Product_1465,2012,9,36,2012-09-04,12000.0
Whse_C,Product_1548,2012,9,36,2012-09-04,10000.0
Whse_C,Product_1825,2012,9,36,2012-09-04,10000.0
Whse_C,Product_1847,2012,9,36,2012-09-04,1000.0
Whse_C,Product_2019,2012,9,36,2012-09-04,10000.0
Whse_C,Product_2138,2012,9,36,2012-09-04,500.0
Whse_C,Product_0021,2012,9,36,2012-09-05,1000.0
Whse_C,Product_0033,2012,9,36,2012-09-05,8000.0
Whse_C,Product_0191,2012,9,36,2012-09-05,4240.0
Whse_C,Product_0192,2012,9,36,2012-09-05,104.0
Whse_C,Product_0194,2012,9,36,2012-09-05,1662.0
Whse_C,Product_0349,2012,9,36,2012-09-05,269.0
Whse_C,Product_0387,2012,9,36,2012-09-05,1000.0
Whse_C,Product_0463,2012,9,36,2012-09-05,107.0
Whse_C,Product_0477,2012,9,36,2012-09-05,1000.0
Whse_C,Product_0491,2012,9,36,2012-09-05,47.0
Whse_C,Product_0670,2012,9,36,2012-09-05,13.0
Whse_C,Product_0863,2012,9,36,2012-09-05,1000.0
Whse_C,Product_0879,2012,9,36,2012-09-05,100.0
Whse_C,Product_0958,2012,9,36,2012-09-05,3000.0
Whse_C,Product_1135,2012,9,36,2012-09-05,1000.0
Whse_C,Product_1227,2012,9,36,2012-09-05,2000.0
Whse_C,Product_1245,2012,9,36,2012-09-05,5000.0
Whse_C,Product_1341,2012,9,36,2012-09-05,50000.0
Whse_C,Product_1355,2012,9,36,2012-09-05,1000.0
Whse_C,Product_1394,2012,9,36,2012-09-05,50000.0
Whse_C,Product_1468,2012,9,36,2012-09-05,2000.0
Whse_C,Product_1502,2012,9,36,2012-09-05,50000.0
Whse_C,Product_0094,2012,9,36,2012-09-06,30000.0
Whse_C,Product_0191,2012,9,36,2012-09-06,1000.0
Whse_C,Product_0200,2012,9,36,2012-09-06,32.0
Whse_C,Product_0349,2012,9,36,2012-09-06,60.0
Whse_C,Product_1264,2012,9,36,2012-09-06,6000.0
Whse_C,Product_1404,2012,9,36,2012-09-06,5000.0
Whse_C,Product_1521,2012,9,36,2012-09-06,1000.0
Whse_C,Product_2138,2012,9,36,2012-09-06,600.0
Whse_C,Product_2165,2012,9,36,2012-09-06,20.0
Whse_C,Product_2169,2012,9,36,2012-09-06,50.0
Whse_C,Product_0191,2012,9,36,2012-09-07,60.0
Whse_C,Product_0194,2012,9,36,2012-09-07,115.0
Whse_C,Product_0202,2012,9,36,2012-09-07,2872.0
Whse_C,Product_0312,2012,9,36,2012-09-07,10.0
Whse_C,Product_0349,2012,9,36,2012-09-07,360.0
Whse_C,Product_0443,2012,9,36,2012-09-07,2.0
Whse_C,Product_0453,2012,9,36,2012-09-07,51.0
Whse_C,Product_0495,2012,9,36,2012-09-07,30.0
Whse_C,Product_0620,2012,9,36,2012-09-07,3.0
Whse_C,Product_1270,2012,9,36,2012-09-07,8000.0
Whse_C,Product_1403,2012,9,36,2012-09-07,10000.0
Whse_C,Product_1439,2012,9,36,2012-09-07,7000.0
Whse_C,Product_1593,2012,9,36,2012-09-07,2000.0
Whse_C,Product_1825,2012,9,36,2012-09-07,15000.0
Whse_C,Product_1970,2012,9,36,2012-09-07,5000.0
Whse_C,Product_1997,2012,9,36,2012-09-07,5000.0
Whse_C,Product_2138,2012,9,36,2012-09-07,400.0
Whse_C,Product_2167,2012,9,36,2012-09-07,430.0
Whse_C,Product_2169,2012,9,36,2012-09-07,40.0
Whse_C,Product_0008,2012,9,37,2012-09-10,2000.0
Whse_C,Product_0021,2012,9,37,2012-09-10,5000.0
Whse_C,Product_0083,2012,9,37,2012-09-10,3000.0
Whse_C,Product_0304,2012,9,37,2012-09-10,552.0
Whse_C,Product_0349,2012,9,37,2012-09-10,100.0
Whse_C,Product_0613,2012,9,37,2012-09-10,20.0
Whse_C,Product_0617,2012,9,37,2012-09-10,1.0
Whse_C,Product_0877,2012,9,37,2012-09-10,50.0
Whse_C,Product_0896,2012,9,37,2012-09-10,6.0
Whse_C,Product_0905,2012,9,37,2012-09-10,50.0
Whse_C,Product_1166,2012,9,37,2012-09-10,50000.0
Whse_C,Product_1195,2012,9,37,2012-09-10,9000.0
Whse_C,Product_1198,2012,9,37,2012-09-10,4000.0
Whse_C,Product_1241,2012,9,37,2012-09-10,81000.0
Whse_C,Product_1245,2012,9,37,2012-09-10,121000.0
Whse_C,Product_1247,2012,9,37,2012-09-10,44000.0
Whse_C,Product_1263,2012,9,37,2012-09-10,2000.0
Whse_C,Product_1264,2012,9,37,2012-09-10,2000.0
Whse_C,Product_1281,2012,9,37,2012-09-10,31000.0
Whse_C,Product_1350,2012,9,37,2012-09-10,20000.0
Whse_C,Product_1356,2012,9,37,2012-09-10,2000.0
Whse_C,Product_1393,2012,9,37,2012-09-10,1000.0
Whse_C,Product_1439,2012,9,37,2012-09-10,13000.0
Whse_C,Product_1485,2012,9,37,2012-09-10,16000.0
Whse_C,Product_1520,2012,9,37,2012-09-10,10000.0
Whse_C,Product_1521,2012,9,37,2012-09-10,1000.0
Whse_C,Product_1600,2012,9,37,2012-09-10,1000.0
Whse_C,Product_1610,2012,9,37,2012-09-10,1000.0
Whse_C,Product_1823,2012,9,37,2012-09-10,20000.0
Whse_C,Product_1825,2012,9,37,2012-09-10,2500.0
Whse_C,Product_1942,2012,9,37,2012-09-10,1.0
Whse_C,Product_1970,2012,9,37,2012-09-10,1000.0
Whse_C,Product_1980,2012,9,37,2012-09-10,4000.0
Whse_C,Product_2021,2012,9,37,2012-09-10,1700.0
Whse_C,Product_2138,2012,9,37,2012-09-10,30.0
Whse_C,Product_0100,2012,9,37,2012-09-11,5000.0
Whse_C,Product_0192,2012,9,37,2012-09-11,521.0
Whse_C,Product_0194,2012,9,37,2012-09-11,276.0
Whse_C,Product_0374,2012,9,37,2012-09-11,2000.0
Whse_C,Product_0412,2012,9,37,2012-09-11,2.0
Whse_C,Product_0495,2012,9,37,2012-09-11,50.0
Whse_C,Product_0891,2012,9,37,2012-09-11,300.0
Whse_C,Product_0892,2012,9,37,2012-09-11,450.0
Whse_C,Product_0894,2012,9,37,2012-09-11,200.0
Whse_C,Product_1243,2012,9,37,2012-09-11,2000.0
Whse_C,Product_1279,2012,9,37,2012-09-11,2000.0
Whse_C,Product_1403,2012,9,37,2012-09-11,30000.0
Whse_C,Product_1548,2012,9,37,2012-09-11,500.0
Whse_C,Product_1570,2012,9,37,2012-09-11,42000.0
Whse_C,Product_1825,2012,9,37,2012-09-11,5000.0
Whse_C,Product_1904,2012,9,37,2012-09-11,6000.0
Whse_C,Product_0191,2012,9,37,2012-09-12,2000.0
Whse_C,Product_0194,2012,9,37,2012-09-12,2000.0
Whse_C,Product_0288,2012,9,37,2012-09-12,100.0
Whse_C,Product_0620,2012,9,37,2012-09-12,2.0
Whse_C,Product_0642,2012,9,37,2012-09-12,19.0
Whse_C,Product_0664,2012,9,37,2012-09-12,21.0
Whse_C,Product_1195,2012,9,37,2012-09-12,6000.0
Whse_C,Product_1198,2012,9,37,2012-09-12,4000.0
Whse_C,Product_1281,2012,9,37,2012-09-12,12000.0
Whse_C,Product_1341,2012,9,37,2012-09-12,50000.0
Whse_C,Product_1342,2012,9,37,2012-09-12,19000.0
Whse_C,Product_1387,2012,9,37,2012-09-12,100.0
Whse_C,Product_1404,2012,9,37,2012-09-12,5000.0
Whse_C,Product_1520,2012,9,37,2012-09-12,7000.0
Whse_C,Product_1521,2012,9,37,2012-09-12,2000.0
Whse_C,Product_1568,2012,9,37,2012-09-12,3000.0
Whse_C,Product_1904,2012,9,37,2012-09-12,3000.0
Whse_C,Product_2166,2012,9,37,2012-09-12,30.0
Whse_C,Product_0012,2012,9,37,2012-09-13,1000.0
Whse_C,Product_0191,2012,9,37,2012-09-13,2100.0
Whse_C,Product_0194,2012,9,37,2012-09-13,1000.0
Whse_C,Product_0202,2012,9,37,2012-09-13,225.0
Whse_C,Product_0206,2012,9,37,2012-09-13,1200.0
Whse_C,Product_0961,2012,9,37,2012-09-13,5000.0
Whse_C,Product_1245,2012,9,37,2012-09-13,210000.0
Whse_C,Product_1281,2012,9,37,2012-09-13,25000.0
Whse_C,Product_1342,2012,9,37,2012-09-13,10000.0
Whse_C,Product_1393,2012,9,37,2012-09-13,4000.0
Whse_C,Product_1403,2012,9,37,2012-09-13,15000.0
Whse_C,Product_1431,2012,9,37,2012-09-13,1000.0
Whse_C,Product_1439,2012,9,37,2012-09-13,10000.0
Whse_C,Product_1485,2012,9,37,2012-09-13,8000.0
Whse_C,Product_1847,2012,9,37,2012-09-13,100.0
Whse_C,Product_2138,2012,9,37,2012-09-13,100.0
Whse_C,Product_2165,2012,9,37,2012-09-13,4.0
Whse_C,Product_2167,2012,9,37,2012-09-13,20.0
Whse_C,Product_0002,2012,9,37,2012-09-14,1000.0
Whse_C,Product_0021,2012,9,37,2012-09-14,10000.0
Whse_C,Product_0063,2012,9,37,2012-09-14,56000.0
Whse_C,Product_0202,2012,9,37,2012-09-14,3100.0
Whse_C,Product_0204,2012,9,37,2012-09-14,3000.0
Whse_C,Product_0206,2012,9,37,2012-09-14,3400.0
Whse_C,Product_0288,2012,9,37,2012-09-14,300.0
Whse_C,Product_0312,2012,9,37,2012-09-14,7.0
Whse_C,Product_0463,2012,9,37,2012-09-14,60.0
Whse_C,Product_0608,2012,9,37,2012-09-14,7.0
Whse_C,Product_0622,2012,9,37,2012-09-14,100.0
Whse_C,Product_0639,2012,9,37,2012-09-14,4.0
Whse_C,Product_0664,2012,9,37,2012-09-14,27.0
Whse_C,Product_1264,2012,9,37,2012-09-14,3000.0
Whse_C,Product_1278,2012,9,37,2012-09-14,20000.0
Whse_C,Product_1350,2012,9,37,2012-09-14,5000.0
Whse_C,Product_1355,2012,9,37,2012-09-14,3000.0
Whse_C,Product_1439,2012,9,37,2012-09-14,1000.0
Whse_C,Product_1479,2012,9,37,2012-09-14,8000.0
Whse_C,Product_1970,2012,9,37,2012-09-14,2000.0
Whse_C,Product_2015,2012,9,37,2012-09-14,3000.0
Whse_C,Product_2019,2012,9,37,2012-09-14,3000.0
Whse_C,Product_2170,2012,9,37,2012-09-14,14.0
Whse_C,Product_0012,2012,9,38,2012-09-17,3000.0
Whse_C,Product_0033,2012,9,38,2012-09-17,1000.0
Whse_C,Product_0083,2012,9,38,2012-09-17,1000.0
Whse_C,Product_0191,2012,9,38,2012-09-17,1981.0
Whse_C,Product_0193,2012,9,38,2012-09-17,200.0
Whse_C,Product_0195,2012,9,38,2012-09-17,200.0
Whse_C,Product_0202,2012,9,38,2012-09-17,100.0
Whse_C,Product_0304,2012,9,38,2012-09-17,375.0
Whse_C,Product_0412,2012,9,38,2012-09-17,20.0
Whse_C,Product_0495,2012,9,38,2012-09-17,65.0
Whse_C,Product_0610,2012,9,38,2012-09-17,264.0
Whse_C,Product_0613,2012,9,38,2012-09-17,5.0
Whse_C,Product_0622,2012,9,38,2012-09-17,176.0
Whse_C,Product_0863,2012,9,38,2012-09-17,2000.0
Whse_C,Product_0876,2012,9,38,2012-09-17,75.0
Whse_C,Product_0877,2012,9,38,2012-09-17,100.0
Whse_C,Product_0879,2012,9,38,2012-09-17,900.0
Whse_C,Product_0880,2012,9,38,2012-09-17,240.0
Whse_C,Product_0881,2012,9,38,2012-09-17,50.0
Whse_C,Product_0882,2012,9,38,2012-09-17,60.0
Whse_C,Product_0886,2012,9,38,2012-09-17,150.0
Whse_C,Product_0887,2012,9,38,2012-09-17,50.0
Whse_C,Product_0888,2012,9,38,2012-09-17,1700.0
Whse_C,Product_0894,2012,9,38,2012-09-17,300.0
Whse_C,Product_1247,2012,9,38,2012-09-17,3000.0
Whse_C,Product_1263,2012,9,38,2012-09-17,51000.0
Whse_C,Product_1278,2012,9,38,2012-09-17,80000.0
Whse_C,Product_1341,2012,9,38,2012-09-17,10000.0
Whse_C,Product_1342,2012,9,38,2012-09-17,13000.0
Whse_C,Product_1350,2012,9,38,2012-09-17,1000.0
Whse_C,Product_1356,2012,9,38,2012-09-17,10000.0
Whse_C,Product_1394,2012,9,38,2012-09-17,1000.0
Whse_C,Product_1403,2012,9,38,2012-09-17,10000.0
Whse_C,Product_1432,2012,9,38,2012-09-17,107000.0
Whse_C,Product_1439,2012,9,38,2012-09-17,1000.0
Whse_C,Product_1468,2012,9,38,2012-09-17,5000.0
Whse_C,Product_1521,2012,9,38,2012-09-17,16000.0
Whse_C,Product_1545,2012,9,38,2012-09-17,6400.0
Whse_C,Product_1733,2012,9,38,2012-09-17,500.0
Whse_C,Product_1967,2012,9,38,2012-09-17,8000.0
Whse_C,Product_2166,2012,9,38,2012-09-17,20.0
Whse_C,Product_0033,2012,9,38,2012-09-18,2500.0
Whse_C,Product_0094,2012,9,38,2012-09-18,20000.0
Whse_C,Product_0191,2012,9,38,2012-09-18,2474.0
Whse_C,Product_0194,2012,9,38,2012-09-18,250.0
Whse_C,Product_0195,2012,9,38,2012-09-18,230.0
Whse_C,Product_0202,2012,9,38,2012-09-18,1600.0
Whse_C,Product_0288,2012,9,38,2012-09-18,100.0
Whse_C,Product_0312,2012,9,38,2012-09-18,2.0
Whse_C,Product_0349,2012,9,38,2012-09-18,100.0
Whse_C,Product_0453,2012,9,38,2012-09-18,40.0
Whse_C,Product_0458,2012,9,38,2012-09-18,54.0
Whse_C,Product_0495,2012,9,38,2012-09-18,37.0
Whse_C,Product_0613,2012,9,38,2012-09-18,2.0
Whse_C,Product_0617,2012,9,38,2012-09-18,7.0
Whse_C,Product_0639,2012,9,38,2012-09-18,1.0
Whse_C,Product_0642,2012,9,38,2012-09-18,1.0
Whse_C,Product_1247,2012,9,38,2012-09-18,86000.0
Whse_C,Product_1270,2012,9,38,2012-09-18,2000.0
Whse_C,Product_1354,2012,9,38,2012-09-18,1000.0
Whse_C,Product_1439,2012,9,38,2012-09-18,8000.0
Whse_C,Product_1593,2012,9,38,2012-09-18,1000.0
Whse_C,Product_1847,2012,9,38,2012-09-18,200.0
Whse_C,Product_2167,2012,9,38,2012-09-18,120.0
Whse_C,Product_0021,2012,9,38,2012-09-19,20000.0
Whse_C,Product_0312,2012,9,38,2012-09-19,15.0
Whse_C,Product_0349,2012,9,38,2012-09-19,500.0
Whse_C,Product_0491,2012,9,38,2012-09-19,20.0
Whse_C,Product_0495,2012,9,38,2012-09-19,50.0
Whse_C,Product_1195,2012,9,38,2012-09-19,3000.0
Whse_C,Product_1198,2012,9,38,2012-09-19,1000.0
Whse_C,Product_1263,2012,9,38,2012-09-19,1000.0
Whse_C,Product_1298,2012,9,38,2012-09-19,300.0
Whse_C,Product_1341,2012,9,38,2012-09-19,50000.0
Whse_C,Product_1342,2012,9,38,2012-09-19,5000.0
Whse_C,Product_1350,2012,9,38,2012-09-19,60000.0
Whse_C,Product_1401,2012,9,38,2012-09-19,300.0
Whse_C,Product_1403,2012,9,38,2012-09-19,12000.0
Whse_C,Product_1432,2012,9,38,2012-09-19,2000.0
Whse_C,Product_1480,2012,9,38,2012-09-19,10000.0
Whse_C,Product_1502,2012,9,38,2012-09-19,1500.0
Whse_C,Product_1570,2012,9,38,2012-09-19,1000.0
Whse_C,Product_1904,2012,9,38,2012-09-19,26000.0
Whse_C,Product_1980,2012,9,38,2012-09-19,1000.0
Whse_C,Product_0144,2012,9,38,2012-09-20,500.0
Whse_C,Product_0191,2012,9,38,2012-09-20,3000.0
Whse_C,Product_0192,2012,9,38,2012-09-20,2000.0
Whse_C,Product_0202,2012,9,38,2012-09-20,2000.0
Whse_C,Product_0206,2012,9,38,2012-09-20,3000.0
Whse_C,Product_0387,2012,9,38,2012-09-20,16000.0
Whse_C,Product_0463,2012,9,38,2012-09-20,80.0
Whse_C,Product_0639,2012,9,38,2012-09-20,8.0
Whse_C,Product_0642,2012,9,38,2012-09-20,38.0
Whse_C,Product_0871,2012,9,38,2012-09-20,100.0
Whse_C,Product_0876,2012,9,38,2012-09-20,175.0
Whse_C,Product_0877,2012,9,38,2012-09-20,250.0
Whse_C,Product_0880,2012,9,38,2012-09-20,560.0
Whse_C,Product_0881,2012,9,38,2012-09-20,150.0
Whse_C,Product_0882,2012,9,38,2012-09-20,150.0
Whse_C,Product_0883,2012,9,38,2012-09-20,200.0
Whse_C,Product_0886,2012,9,38,2012-09-20,350.0
Whse_C,Product_0888,2012,9,38,2012-09-20,2550.0
Whse_C,Product_0894,2012,9,38,2012-09-20,680.0
Whse_C,Product_1241,2012,9,38,2012-09-20,5000.0
Whse_C,Product_1263,2012,9,38,2012-09-20,2000.0
Whse_C,Product_1279,2012,9,38,2012-09-20,5000.0
Whse_C,Product_1342,2012,9,38,2012-09-20,9000.0
Whse_C,Product_1394,2012,9,38,2012-09-20,2000.0
Whse_C,Product_1403,2012,9,38,2012-09-20,52000.0
Whse_C,Product_1470,2012,9,38,2012-09-20,20000.0
Whse_C,Product_1502,2012,9,38,2012-09-20,90000.0
Whse_C,Product_1601,2012,9,38,2012-09-20,1000.0
Whse_C,Product_1733,2012,9,38,2012-09-20,500.0
Whse_C,Product_1823,2012,9,38,2012-09-20,5000.0
Whse_C,Product_1835,2012,9,38,2012-09-20,15000.0
Whse_C,Product_2169,2012,9,38,2012-09-20,100.0
Whse_C,Product_0094,2012,9,38,2012-09-21,10000.0
Whse_C,Product_0191,2012,9,38,2012-09-21,1000.0
Whse_C,Product_0477,2012,9,38,2012-09-21,600.0
Whse_C,Product_0552,2012,9,38,2012-09-21,500.0
Whse_C,Product_0620,2012,9,38,2012-09-21,6.0
Whse_C,Product_1241,2012,9,38,2012-09-21,1000.0
Whse_C,Product_1243,2012,9,38,2012-09-21,5000.0
Whse_C,Product_1245,2012,9,38,2012-09-21,3000.0
Whse_C,Product_1263,2012,9,38,2012-09-21,16000.0
Whse_C,Product_1403,2012,9,38,2012-09-21,17000.0
Whse_C,Product_1942,2012,9,38,2012-09-21,4.0
Whse_C,Product_1980,2012,9,38,2012-09-21,2000.0
Whse_C,Product_2167,2012,9,38,2012-09-21,25.0
Whse_C,Product_0125,2012,9,39,2012-09-24,4.0
Whse_C,Product_0191,2012,9,39,2012-09-24,400.0
Whse_C,Product_0193,2012,9,39,2012-09-24,720.0
Whse_C,Product_0194,2012,9,39,2012-09-24,600.0
Whse_C,Product_0195,2012,9,39,2012-09-24,624.0
Whse_C,Product_0202,2012,9,39,2012-09-24,1500.0
Whse_C,Product_0206,2012,9,39,2012-09-24,1500.0
Whse_C,Product_0226,2012,9,39,2012-09-24,804.0
Whse_C,Product_0229,2012,9,39,2012-09-24,1392.0
Whse_C,Product_0288,2012,9,39,2012-09-24,1000.0
Whse_C,Product_0312,2012,9,39,2012-09-24,2.0
Whse_C,Product_0445,2012,9,39,2012-09-24,3.0
Whse_C,Product_0453,2012,9,39,2012-09-24,4.0
Whse_C,Product_0463,2012,9,39,2012-09-24,10.0
Whse_C,Product_0491,2012,9,39,2012-09-24,32.0
Whse_C,Product_0495,2012,9,39,2012-09-24,5.0
Whse_C,Product_1010,2012,9,39,2012-09-24,10000.0
Whse_C,Product_1247,2012,9,39,2012-09-24,22000.0
Whse_C,Product_1281,2012,9,39,2012-09-24,41000.0
Whse_C,Product_1341,2012,9,39,2012-09-24,60000.0
Whse_C,Product_1342,2012,9,39,2012-09-24,10000.0
Whse_C,Product_1350,2012,9,39,2012-09-24,1000.0
Whse_C,Product_1439,2012,9,39,2012-09-24,10000.0
Whse_C,Product_1485,2012,9,39,2012-09-24,32000.0
Whse_C,Product_1904,2012,9,39,2012-09-24,26000.0
Whse_C,Product_0209,2012,9,39,2012-09-25,269.0
Whse_C,Product_0620,2012,9,39,2012-09-25,1.0
Whse_C,Product_1135,2012,9,39,2012-09-25,5000.0
Whse_C,Product_1241,2012,9,39,2012-09-25,50000.0
Whse_C,Product_1270,2012,9,39,2012-09-25,9000.0
Whse_C,Product_1278,2012,9,39,2012-09-25,2000.0
Whse_C,Product_1394,2012,9,39,2012-09-25,1000.0
Whse_C,Product_1439,2012,9,39,2012-09-25,10000.0
Whse_C,Product_1466,2012,9,39,2012-09-25,2000.0
Whse_C,Product_1548,2012,9,39,2012-09-25,500.0
Whse_C,Product_1564,2012,9,39,2012-09-25,3000.0
Whse_C,Product_1599,2012,9,39,2012-09-25,600.0
Whse_C,Product_1643,2012,9,39,2012-09-25,500.0
Whse_C,Product_1886,2012,9,39,2012-09-25,1900.0
Whse_C,Product_0191,2012,9,39,2012-09-26,1050.0
Whse_C,Product_0192,2012,9,39,2012-09-26,100.0
Whse_C,Product_0193,2012,9,39,2012-09-26,1000.0
Whse_C,Product_0195,2012,9,39,2012-09-26,100.0
Whse_C,Product_0202,2012,9,39,2012-09-26,4500.0
Whse_C,Product_0206,2012,9,39,2012-09-26,1000.0
Whse_C,Product_0208,2012,9,39,2012-09-26,1000.0
Whse_C,Product_0209,2012,9,39,2012-09-26,2000.0
Whse_C,Product_0312,2012,9,39,2012-09-26,1.0
Whse_C,Product_0349,2012,9,39,2012-09-26,100.0
Whse_C,Product_0445,2012,9,39,2012-09-26,4.0
Whse_C,Product_0453,2012,9,39,2012-09-26,2.0
Whse_C,Product_0555,2012,9,39,2012-09-26,500.0
