Unnamed: 0,product_code,warehouse,year,month,week,date,order_demand,storage,mu,mu_a,pi,pir,provedor
3997,71,Whse_C,2015,1,2,09/01/2015,1000,26044.136559416864,26044.136559416864,4193.127411,2756.620483912531,2756.620483912531,Proveedor-0071
4742,83,Whse_C,2015,1,2,09/01/2015,9000,45543.85669425789,24149.246568368508,10931.528937466985,14666.997111144654,14666.997111144654,Proveedor-0083
5743,93,Whse_C,2015,2,7,09/02/2015,4000,15317.558817744995,15317.558817745,5442.988749262488,2302.366177338252,2302.366177338252,Proveedor-0093
3174,36,Whse_C,2015,2,7,09/02/2015,3500,1212.5277796826226,1212.5277796826226,3208.3472919095343,3843.120833047607,3843.120833047607,Proveedor-0036
3900,38,Whse_C,2016,3,10,09/03/2016,3000,3727.97624,3727.97624,3092.816970646073,2890.803563945796,2890.803563945796,Proveedor-0038
3939,71,Whse_C,2012,4,15,09/04/2012,1000,32457.21982758621,32457.21982758621,5010.795528017243,3718.582974137931,3718.582974137931,Proveedor-0071
4593,83,Whse_C,2012,4,15,09/04/2012,1000,30478.975850299204,30478.975850299204,4758.569420913149,3421.846378,3421.846378,Proveedor-0083
1107,33,Whse_C,2012,4,15,09/04/2012,500,7073.787183697654,7073.787183697654,1338.157865921451,486.068077554648,486.068077554648,Proveedor-0033
3956,71,Whse_C,2013,4,15,09/04/2013,60000,18963.41990840001,18963.41990840001,54767.83604,66155.48701,66155.48701,Proveedor-0071
1163,33,Whse_C,2013,4,15,09/04/2013,5000,3885.820971698849,3885.820971698849,4857.942173891604,5167.126854245173,5167.126854245173,Proveedor-0033
3860,38,Whse_C,2015,4,15,09/04/2015,2000,3815.926389160397,3815.926389160397,2231.5306146179505,1727.6110416259403,1727.6110416259403,Proveedor-0038
6029,94,Whse_C,2012,5,19,09/05/2012,5000,28399.623639088662,28399.623639088662,7983.452013983805,1490.0564541366984,1490.0564541366984,Proveedor-0094
4598,83,Whse_C,2012,5,19,09/05/2012,10000,31344.344209512547,20935.84069183696,11394.319688209212,2048.879621451128,2048.879621451128,Proveedor-0083
1169,33,Whse_C,2013,5,19,09/05/2013,5000,3472.521200406687,3472.521200406687,4805.246453051853,5229.121819938997,5229.121819938997,Proveedor-0033
1229,33,Whse_C,2014,5,19,09/05/2014,1000,5137.732089116196,5137.732089116196,1527.560841362315,379.3401866325703,379.3401866325703,Proveedor-0033
3976,71,Whse_C,2014,5,19,09/05/2014,20000,23214.696754032822,23214.696754032822,20409.873836139188,19517.79548689508,19517.79548689508,Proveedor-0071
4702,83,Whse_C,2014,6,24,09/06/2014,1000,35438.23492021171,35438.23492021171,5390.8749523269935,4165.735238031757,4165.735238031757,Proveedor-0083
6131,94,Whse_C,2014,6,24,09/06/2014,70000,31169.206995169465,31169.206995169465,65049.07389188411,75824.61895072457,75824.61895072457,Proveedor-0094
3865,38,Whse_C,2015,6,24,09/06/2015,3000,2991.4924359794104,2991.492436,2998.915285587375,3001.276134603088,3001.276134603088,Proveedor-0038
6040,94,Whse_C,2012,7,28,09/07/2012,21250,33795.428477925714,33795.42847792571,22849.54213093553,19368.18572831113,19368.18572831113,Proveedor-0094
3945,71,Whse_C,2012,7,28,09/07/2012,1000,44779.010887077406,34836.660220883285,5314.174178162619,14017.849699326616,14017.849699326616,Proveedor-0071
1119,33,Whse_C,2012,7,28,09/07/2012,7000,3301.2966231965006,3301.2966231965006,6528.415319457554,7554.805506520524,7554.805506520524,Proveedor-0033
4,12,Whse_C,2012,7,28,09/07/2012,5000,1482.234345238095,1482.234345238095,4551.484879017858,5527.664848214286,5527.664848214286,Proveedor-0012
6451,116,Whse_C,2013,7,28,09/07/2013,120,312.16207252976244,251.5980536089548,136.77875183514175,39.696273037849096,39.696273037849096,Proveedor-0116
6087,94,Whse_C,2013,7,28,09/07/2013,55750,25665.26663991905,25665.26663991905,51914.19649658968,60262.710004012144,60262.710004012144,Proveedor-0094
4710,83,Whse_C,2014,7,28,09/07/2014,30000,27715.54508435832,27715.545084358317,29708.731998255687,30342.66823734625,30342.66823734625,Proveedor-0083
4010,71,Whse_C,2015,7,28,09/07/2015,50000,713157.8510703858,10574.713250222045,44973.27593940331,646669.3448,646669.3448,Proveedor-0071
6358,100,Whse_C,2012,8,32,09/08/2012,3000,4007.9983980387856,4007.9983980387856,3128.5197957499454,2848.800240294182,2848.800240294182,Proveedor-0100
6044,94,Whse_C,2012,8,32,09/08/2012,20000,37988.57332,37988.57332,22293.543098861664,17301.71400133922,17301.71400133922,Proveedor-0094
4659,83,Whse_C,2013,8,32,09/08/2013,30000,27416.90666862976,27416.906668629752,29670.65560025029,30387.46399970553,30387.46399970553,Proveedor-0083
1184,33,Whse_C,2013,8,32,09/08/2013,1000,3904.027437,3904.027437,1370.2634982167592,564.3958844508716,564.3958844508716,Proveedor-0033
6233,94,Whse_C,2016,8,32,09/08/2016,30000,5.114548100461376e+20,27511.81716899237,29682.756689046528,5.114548100461376e+20,5.114548100461376e+20,Proveedor-0094
1188,33,Whse_C,2013,9,37,09/09/2013,18500,3367.357972282448,3367.357972282448,16570.58814146601,20769.89630415763,20769.89630415763,Proveedor-0033
3988,71,Whse_C,2014,9,37,09/09/2014,1000,30729.204876165026,23584.22706531208,3879.488951,9532.611870649762,9532.611870649762,Proveedor-0071
6481,116,Whse_C,2014,9,37,09/09/2014,762,95.00088779664758,95.00088779664758,676.9576131940726,862.0498668305029,862.0498668305029,Proveedor-0116
1290,33,Whse_C,2015,9,37,09/09/2015,1000,3869.4163104611994,3869.4163104611994,1365.8505795838028,569.5875534308202,569.5875534308202,Proveedor-0033
6237,94,Whse_C,2016,9,36,09/09/2016,50000,8.183276960738201e+21,28644.90301107132,47277.22513391159,8.183276960738201e+21,8.183276960738201e+21,Proveedor-0094
4721,83,Whse_C,2014,10,41,09/10/2014,50000,31693.37424203157,31693.37424203157,47665.90521585903,52745.99386369527,52745.99386369527,Proveedor-0083
4783,83,Whse_C,2015,10,41,09/10/2015,50000,2.0291761234909616e+16,24528.486084237687,46752.38198,2.0291761234831268e+16,2.0291761234831268e+16,Proveedor-0083
1296,33,Whse_C,2015,11,46,09/11/2015,10000,2564.523502866916,2564.523502866916,9051.976746615532,11115.321474569962,11115.321474569962,Proveedor-0033
6187,94,Whse_C,2015,11,46,09/11/2015,30000,7387827.999303198,28596.907335789077,29821.10568531311,7329020.6280677775,7329020.6280677775,Proveedor-0094
6433,100,Whse_C,2016,11,45,09/11/2016,10000,6015.487486089289,6015.487486,9491.974654476384,10597.676877086607,10597.676877086607,Proveedor-0100
4834,83,Whse_C,2016,11,45,09/11/2016,5000,4.56929841678731e+31,20057.87488,6919.879047082675,4.56929841678731e+31,4.56929841678731e+31,Proveedor-0083
102,12,Whse_C,2016,11,45,09/11/2016,3000,1836.9018669245968,1836.9018669245968,2851.704988032886,3174.4647199613105,3174.4647199613105,Proveedor-0012
6519,116,Whse_C,2016,11,45,09/11/2016,72,59.74356266942716,59.74356266942716,70.43730424035196,73.83846559958593,73.83846559958593,Proveedor-0116
1345,33,Whse_C,2016,11,45,09/11/2016,500,3499436809627.6104,4482.323878755051,1007.7462945412692,3499436805242.6357,3499436805242.6357,Proveedor-0033
32,12,Whse_C,2013,12,50,09/12/2013,1000,1700.392452166547,1700.392452166547,1089.3000376512348,894.9411321750179,894.9411321750179,Proveedor-0012
4671,83,Whse_C,2013,12,50,09/12/2013,2000,26609.660946299453,24622.48557235053,4884.366910474693,3380.548209801502,3380.548209801502,Proveedor-0083
4735,83,Whse_C,2014,12,50,09/12/2014,50000,29422.711613720014,29422.711613720014,47376.3957307493,53086.59326,53086.59326,Proveedor-0083
3181,36,Whse_C,2015,12,50,09/12/2015,3000,1280.2253317114096,1280.2253317114094,2780.728729793205,3257.9662002432883,3257.9662002432883,Proveedor-0036
6500,116,Whse_C,2015,12,50,09/12/2015,120,62.39326883342275,62.39326883342275,112.6551417762614,128.6410096749866,128.6410096749866,Proveedor-0116
6522,116,Whse_C,2016,12,49,09/12/2016,24,83.01301542436192,83.01301542436195,31.52415946660615,15.148047686345734,15.148047686345734,Proveedor-0116
4051,71,Whse_C,2016,12,49,09/12/2016,5000,1.4097570371402683e+18,14034.460812544095,6151.893753599373,1.4097570371402504e+18,1.4097570371402504e+18,Proveedor-0071
3935,38,Whse_C,2016,12,49,09/12/2016,4000,1960.799199034056,1960.799199034056,3740.001897876842,4305.880120144891,4305.880120144891,Proveedor-0038
4625,83,Whse_C,2013,1,2,10/01/2013,50000,24303.834968445222,24303.834968445222,46723.738958476766,53854.42475473322,53854.42475473322,Proveedor-0083
6019,94,Whse_C,2012,2,6,10/02/2012,55000,30215.186522263943,30215.186522263943,51839.936281588656,58717.72202166041,58717.72202166041,Proveedor-0094
6384,100,Whse_C,2014,2,7,10/02/2014,50400,27038.58035733716,15673.771352251082,45972.40584741201,44244.12529207626,44244.12529207626,Proveedor-0100
4681,83,Whse_C,2014,2,7,10/02/2014,11000,14237.54006471764,12262.529613052167,11160.97252566415,8835.610106376702,8835.610106376702,Proveedor-0083
6118,94,Whse_C,2014,2,7,10/02/2014,90250,15906.23560070384,15906.23560070384,80771.17003908975,101401.56465989444,101401.56465989444,Proveedor-0094
1215,33,Whse_C,2014,2,7,10/02/2014,500,5923.595822882313,5923.595822882313,1191.508467417495,313.5393734,313.5393734,Proveedor-0033
1267,33,Whse_C,2015,2,7,10/02/2015,3000,3756.743006748805,3756.743006748805,3096.4847333604725,2886.488548987679,2886.488548987679,Proveedor-0033
38,12,Whse_C,2014,3,11,10/03/2014,1000,2182.5276740820195,2182.5276740820195,1150.7722784454577,822.6208488876971,822.6208488876971,Proveedor-0012
6408,100,Whse_C,2015,3,11,10/03/2015,10000,11480.734198497104,11480.734198497104,10188.79361030838,9777.889870225434,9777.889870225434,Proveedor-0100
5717,93,Whse_C,2012,4,15,10/04/2012,15000,15567.872983870971,14984.949596774197,14998.08107358871,14419.334173387097,14419.334173387097,Proveedor-0093
6447,116,Whse_C,2013,4,15,10/04/2013,360,272.8517208538302,272.8517208538302,348.88859440886336,373.0722418719255,373.0722418719255,Proveedor-0116
1274,33,Whse_C,2015,4,15,10/04/2015,2000,3755.5707509307294,3755.570751,2223.835270743668,1736.6643873603907,1736.6643873603907,Proveedor-0033
6215,94,Whse_C,2016,4,14,10/04/2016,50000,1951045265466306.5,38464.35967835287,48529.20585898999,1951045265376112.0,1951045265376112.0,Proveedor-0094
4811,83,Whse_C,2016,4,14,10/04/2016,50000,5.447028180107247e+24,48998.507739564,49872.309736794414,5.447028180107247e+24,5.447028180107247e+24,Proveedor-0083
6079,94,Whse_C,2013,5,19,10/05/2013,2000,24425.776840013223,24425.776840013223,4859.286547101687,1363.8665260019843,1363.8665260019843,Proveedor-0094
6424,100,Whse_C,2016,5,19,10/05/2016,5000,11835.66641,11835.66641,5871.5474672899945,3974.65003848236,3974.65003848236,Proveedor-0100
4651,83,Whse_C,2013,6,24,10/06/2013,20000,21051.608600064814,21051.608600064814,20134.080096508264,19842.25870999028,19842.25870999028,Proveedor-0083
4703,83,Whse_C,2014,6,24,10/06/2014,80000,38603.970158243465,30272.499682179958,73659.74370947795,79127.65457,79127.65457,Proveedor-0083
4763,83,Whse_C,2015,6,24,10/06/2015,40000,19351860652.0,35884.239348458665,39475.24051692848,19351784150.87145,19351784150.87145,Proveedor-0083
6413,100,Whse_C,2015,6,24,10/06/2015,10000,9446.415880273593,9446.415880273593,9929.418024734883,10083.037617958962,10083.037617958962,Proveedor-0100
5752,93,Whse_C,2015,6,24,10/06/2015,4000,13499.824480871634,13499.824480871634,5211.227621311134,2575.0263278692546,2575.0263278692546,Proveedor-0093
1321,33,Whse_C,2016,6,23,10/06/2016,500,215255.9626530557,6171.974270779255,1223.1767195243551,209434.78452289331,209434.78452289331,Proveedor-0033
1180,33,Whse_C,2013,7,28,10/07/2013,4000,4778.778869015822,4778.778869015821,4099.294305799517,3883.1831696476256,3883.1831696476256,Proveedor-0033
3823,38,Whse_C,2013,7,28,10/07/2013,2000,1628.7492721061917,1628.7492721061917,1952.6655321935395,2055.687609184072,2055.687609184072,Proveedor-0038
1238,33,Whse_C,2014,7,28,10/07/2014,11500,4103.904207132393,4103.904207132393,10556.99778640938,12609.414368930142,12609.414368930142,Proveedor-0033
47,12,Whse_C,2014,7,28,10/07/2014,1000,1656.3934487662564,1656.3934487662564,1083.6901647176978,901.5409826850614,901.5409826850614,Proveedor-0012
4769,83,Whse_C,2015,7,28,10/07/2015,50000,1238510928484.2493,35338.06473884275,48130.603254202455,1238510840946.8943,1238510840946.8943,Proveedor-0083
3868,38,Whse_C,2015,7,28,10/07/2015,6500,2619.775292245855,2619.775292245855,6005.271349761347,7082.033706163122,7082.033706163122,Proveedor-0038
6173,94,Whse_C,2015,7,28,10/07/2015,80000,44298.18113286619,44298.18113286619,75448.01809444044,85355.27283007007,85355.27283007007,Proveedor-0094
6430,100,Whse_C,2016,8,32,10/08/2016,1000,6968.634213049933,6968.634213049933,1761.0008621638667,104.7048680425096,104.7048680425096,Proveedor-0100
4614,83,Whse_C,2012,9,37,10/09/2012,3000,19977.89764318434,19977.89764318434,5164.6819495060045,453.3153535223501,453.3153535223501,Proveedor-0083
4015,71,Whse_C,2015,9,37,10/09/2015,8000,20542241.41597444,17412.834572287662,9200.136407966678,20518240.506587997,20518240.506587997,Proveedor-0071
4780,83,Whse_C,2015,9,37,10/09/2015,50000,2536470154461749.0,20247.89104,46206.606107454194,2536470154387038.5,2536470154387038.5,Proveedor-0083
11,12,Whse_C,2012,10,41,10/10/2012,1000,2499.818679140644,2499.818679140644,1191.2268815904322,775.0271981289034,775.0271981289034,Proveedor-0012
4722,83,Whse_C,2014,10,41,10/10/2014,4000,34439.36810572683,34439.36810572683,7881.019433480172,565.9052158590275,565.9052158590275,Proveedor-0083
54,12,Whse_C,2014,10,41,10/10/2014,2000,1621.5046224473745,1621.5046224473745,1951.7418393620403,2056.774306632894,2056.774306632894,Proveedor-0012
3991,71,Whse_C,2014,10,41,10/10/2014,73000,26142.03844648478,26142.03844648478,67025.60990192681,80028.69423302729,80028.69423302729,Proveedor-0071
5735,93,Whse_C,2014,10,41,10/10/2014,15000,19575.342305723378,19575.342305723378,15583.35614397973,14313.698654141492,14313.698654141492,Proveedor-0093
3924,38,Whse_C,2016,10,41,10/10/2016,3000,2628.1384586779645,2628.1384586779645,2952.5876534814406,3055.7792311983053,3055.7792311983053,Proveedor-0038
3191,36,Whse_C,2016,10,41,10/10/2016,1500,1065.0670210188964,1065.0670210188964,1444.5460451799092,1565.2399468471656,1565.2399468471656,Proveedor-0036
6517,116,Whse_C,2016,10,41,10/10/2016,126,50.48936009609295,50.48936009609295,116.37239341225184,137.32659598558607,137.32659598558607,Proveedor-0116
4728,83,Whse_C,2014,11,46,10/11/2014,40000,70857.06935164618,48110.44856200594,41034.08219165576,16036.811926058872,16036.811926058872,Proveedor-0083
3992,71,Whse_C,2014,11,46,10/11/2014,40000,33170.73267951207,33170.73267951207,39129.26841663779,41024.39009807319,41024.39009807319,Proveedor-0071
6444,116,Whse_C,2012,12,50,10/12/2012,840,216.9211819317406,216.9211819317406,760.5574506962969,933.4618227,933.4618227,Proveedor-0116
3814,38,Whse_C,2012,12,50,10/12/2012,7000,1698.5054444622397,1698.5054444622394,6324.059444168935,7795.224183330663,7795.224183330663,Proveedor-0038
1146,33,Whse_C,2012,12,50,10/12/2012,9000,5027.2386873082105,5027.238687,8493.472932631797,9595.914196903766,9595.914196903766,Proveedor-0033
3887,38,Whse_C,2015,12,50,10/12/2015,4500,3409.7658263236094,3389.8269151087547,4358.452931676367,4646.587051518833,4646.587051518833,Proveedor-0038
6196,94,Whse_C,2015,12,50,10/12/2015,3000,3721371508.682533,30685.962030122475,6529.960158840616,3721341975.614808,3721341975.614808,Proveedor-0094
1092,33,Whse_C,2012,1,2,11/01/2012,1000,3748.5257633587785,3748.5257633587785,1350.4370348282444,587.7211354961833,587.7211354961833,Proveedor-0033
4626,83,Whse_C,2013,1,2,11/01/2013,30000,28158.25972317844,28158.25972317844,29765.178114705253,30276.26104152323,30276.26104152323,Proveedor-0083
6060,94,Whse_C,2013,1,2,11/01/2013,20000,24035.02552370379,24035.02552370379,20514.465754272234,19394.746171444436,19394.746171444436,Proveedor-0094
63,12,Whse_C,2015,2,7,11/02/2015,5000,1241.397008851765,1241.397008851765,4520.778119,5563.790448672236,5563.790448672236,Proveedor-0012
1268,33,Whse_C,2015,2,7,11/02/2015,5000,3643.231555736484,3643.231555736484,4827.012023356402,5203.515266639528,5203.515266639528,Proveedor-0033
3857,38,Whse_C,2015,2,7,11/02/2015,2000,5268.351539442942,5268.351539442942,2416.7148212789757,1509.7472690835584,1509.7472690835584,Proveedor-0038
4637,83,Whse_C,2013,3,11,11/03/2013,10000,20411.85179476504,20411.85179476504,11327.51110383254,8438.222230785243,8438.222230785243,Proveedor-0083
1158,33,Whse_C,2013,3,11,11/03/2013,1500,4354.799539274952,4354.799539274952,1863.9869412575565,1071.7800691087573,1071.7800691087573,Proveedor-0033
3819,38,Whse_C,2013,3,11,11/03/2013,1000,1715.9862015180695,1715.9862015180695,1091.288240693554,892.6020697722895,892.6020697722895,Proveedor-0038
1270,33,Whse_C,2015,3,11,11/03/2015,6500,3569.734799019609,3569.734799019609,6126.391187,6939.539780147059,6939.539780147059,Proveedor-0033
6073,94,Whse_C,2013,4,15,11/04/2013,13500,13612.725012234923,13612.725012234923,13514.372439059953,13483.09124816476,13483.09124816476,Proveedor-0094
5720,93,Whse_C,2013,4,15,11/04/2013,40000,19153.25717111896,19153.25717111896,37342.04028931767,43127.01142433216,43127.01142433216,Proveedor-0093
17,12,Whse_C,2013,4,15,11/04/2013,5000,2416.643388363221,2416.643388363221,4670.622032016311,5387.503491745517,5387.503491745517,Proveedor-0012
90,12,Whse_C,2016,4,15,11/04/2016,2000,1588.3101222329049,1588.3101222329049,1947.5095405846955,2061.753481665064,2061.753481665064,Proveedor-0012
3905,38,Whse_C,2016,4,15,11/04/2016,1000,3195.881925222112,3195.881925222112,1279.9749454658197,670.6177112166833,670.6177112166833,Proveedor-0038
5767,93,Whse_C,2016,4,15,11/04/2016,32500,13563.206365346068,10636.71416732965,29712.43105633453,32853.000676884134,32853.000676884134,Proveedor-0093
6030,94,Whse_C,2012,5,19,11/05/2012,50000,24889.680093225365,24889.680093225365,46798.43421188623,53766.547986016194,53766.547986016194,Proveedor-0094
3941,71,Whse_C,2012,5,19,11/05/2012,20000,36023.764278017254,24327.84132543104,20551.799768992456,7654.900848599125,7654.900848599125,Proveedor-0071
4599,83,Whse_C,2012,5,19,11/05/2012,20000,23393.223830963678,19295.46458806142,19910.17173497783,16007.921068888532,16007.921068888532,Proveedor-0083
6162,94,Whse_C,2015,5,20,11/05/2015,3000,29207.26250061676,29207.26250061676,6341.425968828637,931.0893750925134,931.0893750925134,Proveedor-0094
6221,94,Whse_C,2016,5,19,11/05/2016,1000,1.2486689698400334e+17,35471.14743401657,5395.071297837114,1.2486689698397203e+17,1.2486689698397203e+17,Proveedor-0094
1114,33,Whse_C,2012,6,24,11/06/2012,2000,4873.380343392893,4873.380343392893,2366.355993782594,1568.9929484910665,1568.9929484910665,Proveedor-0033
4764,83,Whse_C,2015,6,24,11/06/2015,50000,38703604803.34635,36501.60344618987,48278.95443938921,38703516276.98342,38703516276.98342,Proveedor-0083
1120,33,Whse_C,2012,7,28,11/07/2012,5500,3856.102129717025,3856.1021297170255,5290.403021538921,5746.584680542446,5746.584680542446,Proveedor-0033
6137,94,Whse_C,2014,7,28,11/07/2014,4000,35195.27585189352,35195.27585189352,7977.397671116425,679.2913777840295,679.2913777840295,Proveedor-0094
4035,71,Whse_C,2016,7,28,11/07/2016,158000,21511185486529.902,26851.59621863071,141278.57851787543,21511185282006.05,21511185282006.05,Proveedor-0071
4714,83,Whse_C,2014,8,33,11/08/2014,60000,35475.000256191815,35475.000256191815,56873.06253266446,63678.74996157123,63678.74996157123,Proveedor-0083
6394,100,Whse_C,2014,8,33,11/08/2014,10000,34922.89866707567,34922.89866707567,13177.669580052148,6261.5652,6261.5652,Proveedor-0100
1285,33,Whse_C,2015,8,33,11/08/2015,8000,5185.745443128267,4702.507501442634,7579.569706433936,8011.385933097972,8011.385933097972,Proveedor-0033
4013,71,Whse_C,2015,8,33,11/08/2015,5000,5175332.877090968,13045.445774792612,6025.794336286058,5158494.248182395,5158494.248182395,Proveedor-0071
4776,83,Whse_C,2015,8,33,11/08/2015,52000,158529384738518.94,24231.445579160023,48459.50931,158529384658122.22,158529384658122.22,Proveedor-0083
1330,33,Whse_C,2016,8,32,11/08/2016,16000,106822576.19153737,2582.3679904635387,14289.25192,106801981.17874548,106801981.17874548,Proveedor-0033
6360,100,Whse_C,2012,9,37,11/09/2012,5000,4778.278842583022,4778.278842583022,4971.730552429335,5033.258173612547,5033.258173612547,Proveedor-0100
1189,33,Whse_C,2013,9,37,11/09/2013,1500,5637.254276440079,5637.2542764400805,2027.4999202461104,879.4118585339893,879.4118585339893,Proveedor-0033
4663,83,Whse_C,2013,9,37,11/09/2013,40000,32926.60913669141,32926.60913669141,39098.14266492816,41061.00862949629,41061.00862949629,Proveedor-0083
6377,100,Whse_C,2013,9,37,11/09/2013,10000,3866.493619238721,3866.493619238721,9217.977936452937,10920.025957114192,10920.025957114192,Proveedor-0100
6100,94,Whse_C,2013,10,41,11/10/2013,30000,42673.34484341659,42673.34484341659,31615.851467535616,28098.99827348751,28098.99827348751,Proveedor-0094
6458,116,Whse_C,2013,10,41,11/10/2013,120,207.6175152244385,207.6175152244385,131.1712331911159,106.85737271633424,106.85737271633424,Proveedor-0116
5723,93,Whse_C,2013,10,41,11/10/2013,30000,23034.994060213427,23034.994060213427,29111.961742677213,31044.750890967985,31044.750890967985,Proveedor-0093
6188,94,Whse_C,2015,11,46,11/11/2015,80000,14686848.627370976,28807.371235420716,73472.93983251615,14570362.36182087,14570362.36182087,Proveedor-0094
79,12,Whse_C,2015,11,46,11/11/2015,2000,1416.1419353003687,1416.1419353003687,1925.558096750797,2087.5787097049447,2087.5787097049447,Proveedor-0012
1346,33,Whse_C,2016,11,45,11/11/2016,500,6998873614370.246,3884.975296941793,931.5843503600788,6998873610493.018,6998873610493.018,Proveedor-0033
3193,36,Whse_C,2016,11,45,11/11/2016,500,1035.7609226861528,1035.7609226861528,568.3095176424845,419.6358615970771,419.6358615970771,Proveedor-0036
6465,116,Whse_C,2013,12,50,11/12/2013,120,161.05692842716306,161.05692842716306,125.2347583744633,113.84146073592557,113.84146073592557,Proveedor-0116
4736,83,Whse_C,2014,12,50,11/12/2014,10000,32509.30487166201,32509.30487166201,12869.936371136908,6623.604269250696,6623.604269250696,Proveedor-0083
5739,93,Whse_C,2014,12,50,11/12/2014,25000,15610.857279477012,15610.857279477012,23802.88430313332,26408.37140807845,26408.37140807845,Proveedor-0093
4791,83,Whse_C,2015,12,50,11/12/2015,1000,5.194690876109429e+18,27937.310877679138,4434.507136904091,5.194690876109404e+18,5.194690876109404e+18,Proveedor-0083
1093,33,Whse_C,2012,1,2,12/01/2012,5000,3336.2468988549617,3336.2468988549617,4787.871479604008,5249.562965171755,5249.562965171755,Proveedor-0033
5762,93,Whse_C,2016,1,2,12/01/2016,25000,12231.467912229811,12231.467912229817,23372.012158809302,26915.27981316553,26915.27981316553,Proveedor-0093
6119,94,Whse_C,2014,2,7,12/02/2014,1000,27057.800260598266,27057.800260598266,4322.369533,2908.6700390897386,2908.6700390897386,Proveedor-0094
4682,83,Whse_C,2014,2,7,12/02/2014,53000,12073.15017109434,12073.15017109434,47781.82664681453,59139.027474335846,59139.027474335846,Proveedor-0083
3858,38,Whse_C,2015,2,7,12/02/2015,500,4778.098808526501,4778.098808526501,1045.4575980871289,141.71482127897525,141.71482127897525,Proveedor-0038
1102,33,Whse_C,2012,3,11,12/03/2012,2000,10994.017698847483,10994.017698847483,3146.7372566030544,650.8973452,650.8973452,Proveedor-0033
6066,94,Whse_C,2013,3,11,12/03/2013,1000,21816.8579217994,21816.8579217994,3654.1493850294232,2122.528688269911,2122.528688269911,Proveedor-0094
6347,100,Whse_C,2012,4,15,12/04/2012,3000,6249.865475097656,6249.865475097656,3414.357848074951,2512.520178735352,2512.520178735352,Proveedor-0100
6473,116,Whse_C,2014,5,20,12/05/2014,42,126.12494539231751,126.12494539231751,52.72593053752048,29.38125819115237,29.38125819115237,Proveedor-0116
4697,83,Whse_C,2014,5,20,12/05/2014,20000,36564.31016974068,36564.31016974068,22111.949546641936,17515.353474538897,17515.353474538897,Proveedor-0083
3977,71,Whse_C,2014,5,20,12/05/2014,20000,22732.492240927902,22732.492240927902,20348.392760718307,19590.126163860816,19590.126163860816,Proveedor-0071
3184,36,Whse_C,2016,5,19,12/05/2016,1000,1325.0933818372691,1325.0933818372691,1041.4494061842518,951.2359927244096,951.2359927244096,Proveedor-0036
6132,94,Whse_C,2014,6,24,12/06/2014,80000,36993.82594589404,36993.825945894045,74516.71281,86450.92611,86450.92611,Proveedor-0094
3189,36,Whse_C,2016,7,28,12/07/2016,1000,1090.0581605797877,1090.0581605797877,1011.4824154739229,986.4912759130318,986.4912759130318,Proveedor-0036
1327,33,Whse_C,2016,7,28,12/07/2016,500,13356962.207059603,3438.926098861859,874.7130776048871,13353464.11987557,13353464.11987557,Proveedor-0033
1241,33,Whse_C,2014,8,33,12/08/2014,500,5341.622671205181,5341.622671205181,1117.3068905786608,226.24340068077709,226.24340068077709,Proveedor-0033
3178,36,Whse_C,2015,8,33,12/08/2015,1000,1212.050204292952,1212.050204292952,1027.036401047351,968.1924693560572,968.1924693560572,Proveedor-0036
4824,83,Whse_C,2016,8,32,12/08/2016,100000,4.462205485143857e+28,40178.40699534712,92372.74689190676,4.462205485143857e+28,4.462205485143857e+28,Proveedor-0083
6456,116,Whse_C,2013,9,37,12/09/2013,480,177.7405055,177.7405055,441.4619144513715,525.3389241748571,525.3389241748571,Proveedor-0116
6145,94,Whse_C,2014,9,37,12/09/2014,40000,18557.662154019286,18557.662154019286,37266.10192463746,43216.35067689711,43216.35067689711,Proveedor-0094
3847,38,Whse_C,2014,9,37,12/09/2014,1500,2893.689121807342,2893.689121807342,1677.695363030436,1290.9466317288989,1290.9466317288989,Proveedor-0038
1335,33,Whse_C,2016,9,37,12/09/2016,3000,3417428142.0007143,4470.425396198622,3187.4792380153244,3417420892.139128,3417420892.139128,Proveedor-0033
4020,71,Whse_C,2015,10,42,12/10/2015,10000,656506784.3,10525.79346,10067.038665564482,656486337.4,656486337.4,Proveedor-0071
6180,94,Whse_C,2015,10,42,12/10/2015,58000,161078.04082432095,22753.610122948397,53506.085290675925,75037.47221981481,75037.47221981481,Proveedor-0094
4784,83,Whse_C,2015,10,42,12/10/2015,30000,4.058352246969088e+16,28349.213171602038,29789.52467937926,4.058352246963228e+16,4.058352246963228e+16,Proveedor-0083
4828,83,Whse_C,2016,10,41,12/10/2016,21000,7.139528776230171e+29,32302.12956661491,22441.02152,7.139528776230171e+29,7.139528776230171e+29,Proveedor-0083
6053,94,Whse_C,2012,11,46,12/11/2012,50000,30778.38607803085,30778.38607803085,47549.24422494893,52883.242088295374,52883.242088295374,Proveedor-0094
3831,38,Whse_C,2013,11,46,12/11/2013,3000,2981.939084860082,2981.939084860082,2997.6972333196604,3002.709137270988,3002.709137270988,Proveedor-0038
5737,93,Whse_C,2014,11,46,12/11/2014,5500,19805.68481588514,19805.68481588514,7323.974814025356,3354.1472776172304,3354.1472776172304,Proveedor-0093
4789,83,Whse_C,2015,11,46,12/11/2015,15000,1.298672719027397e+18,35397.6621144348,17600.701919590436,1.2986727190273498e+18,1.2986727190273498e+18,Proveedor-0083
